date,content,region,importance,Epidemic_Policy,Economic_Policy,weight,type1,type2,comment,global
2020-03-04,世行宣布提供最高达120亿美元资金应对新冠肺炎疫情,意大利,3,0,1,0.5,经济,财政刺激政策,WB,1
2020-03-04,世行宣布提供最高达120亿美元资金应对新冠肺炎疫情,印度,3,0,1,0.5,经济,财政刺激政策,WB,1
2020-03-04,世行宣布提供最高达120亿美元资金应对新冠肺炎疫情,印度尼西亚,3,0,1,0.5,经济,财政刺激政策,WB,1
2020-03-04,世行宣布提供最高达120亿美元资金应对新冠肺炎疫情,英国,3,0,1,0.5,经济,财政刺激政策,WB,1
2020-03-04,世行宣布提供最高达120亿美元资金应对新冠肺炎疫情,中国,3,0,1,0.5,经济,财政刺激政策,WB,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,阿根廷,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,奥地利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,澳大利亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,巴西,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,比利时,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,德国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,俄罗斯,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,法国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,菲律宾,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,韩国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,加拿大,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,马来西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,美国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,挪威,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,日本,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,泰国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,西班牙,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,香港,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,新加坡,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,新西兰,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,以色列,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,意大利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,印度,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,印度尼西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,英国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-30,世卫组织将新型冠状病毒疫情列为国际关注的突发公共卫生事件,中国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,阿根廷,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,奥地利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,澳大利亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,巴西,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,比利时,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,德国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,俄罗斯,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,法国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,菲律宾,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,韩国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,加拿大,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,马来西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,美国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,挪威,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,日本,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,泰国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,西班牙,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,香港,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,新加坡,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,新西兰,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,以色列,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,意大利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,印度,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,印度尼西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,英国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-01-31,世卫组织紧急会议 会议或将新肺炎纳入PHEIC事件,中国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,阿根廷,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,奥地利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,澳大利亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,巴西,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,比利时,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,德国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,俄罗斯,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,法国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,菲律宾,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,韩国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,加拿大,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,马来西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,美国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,挪威,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,日本,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,泰国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,西班牙,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,香港,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,新加坡,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,新西兰,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,以色列,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,意大利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,印度,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,印度尼西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,英国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-02-28,世卫组织将新冠肺炎全球风险级别提升为“非常高”,中国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,阿根廷,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,奥地利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,澳大利亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,巴西,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,比利时,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,德国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,俄罗斯,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,法国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,菲律宾,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,韩国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,加拿大,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,马来西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,美国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,挪威,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,日本,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,泰国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,西班牙,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,香港,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,新加坡,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,新西兰,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,以色列,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,意大利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,印度,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,印度尼西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,英国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-07,世界卫生组织7日发表声明说，目前新冠肺炎全球确诊病例已突破10万例，所有国家应采取强有力的遏制措施，以减缓并扭转疫情蔓延,中国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,阿根廷,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,奥地利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,澳大利亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,巴西,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,比利时,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,德国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,俄罗斯,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,法国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,菲律宾,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,韩国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,加拿大,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,马来西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,美国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,挪威,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,日本,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,泰国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,西班牙,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,香港,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,新加坡,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,新西兰,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,以色列,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,意大利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,印度,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,印度尼西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,英国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-11,世卫组织将疫情定性为大流行 病毒威胁评估不变,中国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,阿根廷,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,奥地利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,澳大利亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,巴西,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,比利时,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,德国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,俄罗斯,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,法国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,菲律宾,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,韩国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,加拿大,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,马来西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,美国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,挪威,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,日本,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,泰国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,西班牙,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,香港,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,新加坡,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,新西兰,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,以色列,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,意大利,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,印度,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,印度尼西亚,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,英国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-17,世卫组织：应对所有新冠肺炎疑似病例进行检测,中国,3,1,0,0.5,隔离,政府应急响应,WHO,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,阿根廷,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,澳大利亚,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,巴西,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,德国,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,俄罗斯,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,法国,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,韩国,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,加拿大,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,美国,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,日本,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,意大利,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,印度,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,印度尼西亚,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,英国,3,0,1,0.5,经济,财政刺激政策,G20,1
2020-03-31,二十国集团财长和央行制定应对新冠肺炎疫情联合行动计划,中国,3,0,1,0.5,经济,财政刺激政策,G20,1
